value	g1int553	g1int1346	g1int1799	g1int1267	g1int670	g1CNS354	g1int931	g1int1135	g1int351	g1CNS248	g1C03	g7H11	g1int1079	g1CNS103	g1int1635	g1int269	g1int628	g1int1493	g4G11	g6G09	g1CNS241	g1CNS507	g1CNS488	g1int1700	g8E10	g10F04	g1int1552	g1int218	g2E02	g1int1161	g6B11	g1int1757	g1int599	g1int337	g5E11	g1int258	g4C06	g1CNS17	g1int1013	g5H03	g1CNS137	g1C09	g9H01	g9E01	g1int624	g2B09	g1CNS30	g1int1247	g1int1486	g5A12	g10A02	g1int712	g1CNS113	g1C02	g1int1084	g11C11	g1int855	g1int310	g1int733	g1CNS50	g1int1360	g1CNS206	g1CNS599	g11F05	g1int1743	g1int91	g8G03	g1int1234	g1int364	g1int131	g5D05	g1int1566	g1int403	g8C02	g1int322	g1CNS22	g1int436	g1int1739	g1int516	g2E11	g1int267	g1int434	g1int1348	g1CNS201	g1CNS450	g1H09	g1A05	g1int1787	g1int766	g1CNS337	g1int762	g1int1239	g1int1611	g7F02	g1int769	g1int919	g1D08	g1CNS267	g1int1244	g7G10
0	0.111031312	0.053806444	0.177598929	-0.013043037	0.057970069	-0.080087911	-0.114035243	-0.10159814	0.138814469	0.041242982	-0.181149439	0.108357178	0.029982866	0.067638717	-0.131313235	0.109694865	0.10701825	-0.181149439	-0.001443417	0.056583528	-0.015957574	-0.00433459	-0.02620507	0.081339627	-0.110915901	0.126972856	0.075874867	-0.090802937	0.187767747	-0.072482754	-0.066427362	0.14404637	0.075874867	-0.035046947	0.005759269	-0.03948829	-0.01887801	0.064882852	-0.15521265	0.024319679	-0.027674958	-0.01887801	-0.024736678	0.015782997	-0.057391664	0.259423152	-0.051399153	-0.033569533	-0.02620507	0.124328135	-0.251538767	0.094911647	0.096261853	-0.054392297	0.062121712	-0.17625064	-0.067938829	0.067638717	0.073134705	-0.002888279	-0.17299399	0.2880632	-0.002888279	0.066261442	-0.15682011	0.463622457	-0.204233052	0.010063683	-0.069451881	0.197865391	-0.005782353	-0.195946441	-0.007231569	-0.13289427	0.008630305	-0.042456799	0.014355293	-0.048412205	-0.010134377	-0.12973393	0.012926174	-0.00433459	-0.02620507	0.301002256	0.059355278	0.142740172	0.13093087	0.332278283	0.053806444	0.227741076	-0.145605322	-0.023269779	-0.13289427	0.124328135	-0.02180437	0.085424656	0.250961574	-0.093879047	0.13093087	0.055195654
0	0.075874867	0.133563526	0.293958979	-0.020340448	0.100304906	-0.064917477	0.220329955	-0.103146927	0.010063683	-0.069451881	-0.033569533	0.13093087	-0.092340172	0.024319679	0.024319679	0.119024103	0.105678078	-0.118726939	-0.090802937	0.025737561	0.012926174	-0.043943348	-0.106249498	0.055195654	0.109694865	-0.005782353	0.062121712	-0.008682243	0.145351386	0.049630768	0.008630305	0.158337027	0.045442971	0.086783766	0.031395196	-0.072482754	-0.007231569	-0.049904906	0.105678078	0.001441974	-0.055891201	-0.024736678	-0.033569533	-0.01887801	-0.069451881	0.150559677	-0.03209363	0.007195501	0.101650076	0.13093087	-0.055891201	-0.072482754	-0.055891201	-0.064917477	0.025737561	0.038436182	-0.03948829	0.03562391	-0.086201035	0.149259365	-0.06039728	0.255802837	-0.011587974	-0.017417053	0.037030731	0.207892852	-0.1376478	-0.010134377	-0.01887801	0.020057652	-0.03209363	-0.052894948	0.085424656	-0.160040413	-0.008682243	0.015782997	0.021479727	0.081339627	-0.045431429	0	0.053806444	0.081339627	0.215367972	0.092207438	-0.072482754	0.089498151	0.084064265	0.32308179	0.200378798	0.138814469	0.117695043	0.117695043	-0.164884385	0.014355293	0.212880566	0.011495639	0.093560176	0.078609835	0.10701825	0.089498151
0	0.10701825	0.004321606	0.242450074	0.002882509	0.115033243	-0.049904906	0.09895848	-0.15521265	0.021479727	-0.045431429	-0.033569533	0.154453593	-0.075520008	0.007195501	0.037030731	0.113700499	0.13093087	-0.120294234	-0.052894948	0.085424656	0.005759269	-0.054392297	-0.112474729	0.082702589	0.063502942	-0.054392297	0.034215715	0.063502942	0.145351386	0.027154052	-0.013043037	0.121678557	0.025737561	0.142740172	0.038436182	-0.035046947	0.021479727	-0.106249498	-0.080087911	0.051024003	-0.051399153	-0.043943348	0.015782997	-0.030619235	-0.066427362	0.217851097	-0.064917477	0.037030731	0.073134705	0.077242999	0.052415894	0.024319679	-0.090802937	-0.03209363	0.037030731	-0.046921047	-0.064917477	0.053806444	0.01720929	0.13093087	-0.011587974	0.214124805	-0.03948829	-0.043943348	-0.024736678	0.273814245	-0.090802937	-0.036525876	0.010063683	0.085424656	-0.035046947	-0.087733372	0.066261442	-0.125006361	-0.010134377	0.044044333	0.069014678	-0.013043037	-0.069451881	0.027154052	0.092207438	0.141432791	0.062121712	0.128293401	-0.045431429	0.066261442	0.100304906	0.336854639	0.048236186	0.173767068	0.093560176	0.097610797	-0.174621396	-0.027674958	0.005759269	0.034215715	0.141432791	0.094911647	0.12035194	0.173767068
0	0.138814469	0.034215715	0.260627908	-0.084670324	0.200378798	-0.01449957	0.162210036	-0.066427362	0.027154052	-0.075520008	-0.007231569	0.201633861	-0.164884385	-0.046921047	0.082702589	0.160920188	0.196607044	-0.029146346	-0.067938829	0.093560176	-0.055891201	-0.084670324	-0.166502663	0.119024103	0.128293401	0.025737561	-0.06039728	0.123003954	0.149259365	-0.015957574	-0.066427362	0.031395196	0.020057652	0.133563526	0.004321606	-0.005782353	0.057970069	-0.087733372	-0.06340917	-0.103146927	-0.089267338	-0.040971781	0.001441974	-0.10159814	-0.049904906	0.018634174	-0.020340448	0.015782997	0.167357928	-0.03948829	0.069014678	-0.033569533	-0.10780329	-0.013043037	-0.049904906	-0.035046947	-0.057391664	0.031395196	0.069014678	0.096261853	0.007195501	0.167357928	-0.051399153	-0.001443417	-0.011587974	0.005759269	-0.117161344	-0.103146927	0.007195501	0.093560176	0.001441974	0.031395196	0.081339627	-0.195946441	-0.051399153	0.056583528	0.151858817	0.059355278	-0.054392297	0.021479727	0.125651102	0.154453593	0.028569152	0.059355278	-0.089267338	0.069014678	0.109694865	0.361768359	0.042644337	0.168642036	0.108357178	0.129612738	-0.164884385	-0.017417053	0.021479727	0.074505436	0.001441974	0.113700499	0.111031312	0.149259365
0	0.042644337	-0.002888279	0.168642036	-0.051399153	-0.01887801	-0.069451881	0.014513318	0.008630305	0.038436182	-0.008682243	-0.030619235	-0.051399153	-0.02180437	0.048236186	0.049630768	0.074505436	0.041242982	-0.010134377	0.01720929	-0.061900417	-0.035046947	0.085424656	-0.02620507	-0.118726939	0.05240677	0.011846299	0.085424656	-0.02620507	-0.00433459	0.027154052	0.028569152	0.27857955	-0.005782353	-0.020340448	0.007195501	0.01720929	-0.011587974	0.097610797	-0.01887801	-0.012169488	0.005759269	-0.01449957	0.067638717	0.018634174	0.057970069	0.3021728	0.069014678	-0.057391664	-0.048412205	0.025698681	-0.057391664	0.039840265	0.037030731	-0.013043037	0.052415894	-0.023269779	0.045442971	0.03562391	0.005759269	0.070389328	0.052415894	0.260627908	-0.086201035	0.045442971	-0.033569533	0.483364361	-0.049904906	0.025737561	-0.005782353	0.069014678	0.026843624	-0.055891201	0.011495639	-0.03209363	0.037030731	0.018634174	0.036947744	0.044548563	0.029982866	-0.007231569	0.064807865	0.032609878	0.034215715	0.283329168	0.031395196	0.008630305	0.128293401	0.289244285	0.015782997	-0.011821302	-0.01449957	-0.052894948	-0.038006323	3.646e-4	-0.01887801	0.119402382	0.325386415	0.059355278	0.077242999	-0.024736678
0	-0.015957574	0.021479727	0.264236151	0.039840265	-0.02180437	-0.057391664	0.032019349	-0.008682243	-0.029146346	-0.03209363	0.010063683	0.053806444	-0.027674958	0.039840265	-0.020340448	-0.045431429	0.12035194	-0.035046947	-0.010134377	-0.03652474	-0.035046947	0.151858817	0.038436182	0.001441974	0.044161954	0.002403959	0.044044333	-0.046921047	0	0.01720929	-0.017417053	0.325386415	-0.013043037	-0.051399153	0.044044333	-0.049904906	-0.024736678	0.051024003	0.014355293	0.061178072	0.001441974	-0.095419565	0.039840265	0.044044333	-0.011587974	0.185232254	0.064882852	0.059355278	-0.040971781	0.121305066	-0.06039728	0.008630305	-0.029146346	0.03562391	0.067638717	0.032806145	-0.042456799	0.020057652	0.015782997	0.088141597	-0.01887801	0.309176187	-0.120294234	0.007195501	-0.020340448	0.311503115	-0.106249498	0.01720929	-0.002888279	0.070389328	0.028545145	-0.066427362	0.062121712	-0.057391664	0.067638717	0.028569152	0.006127851	0.010601537	-0.051399153	-0.058893689	0.048236186	0.006680608	-0.011587974	0.160920188	-0.005782353	0.012926174	0.025737561	0.336854639	0.070389328	0.012887404	0.007195501	0.021479727	-0.093879047	-0.04331835	0.005759269	0.071392633	0.176322773	0.007195501	0.089498151	-0.098505545
0	-0.033569533	-0.002888279	0.249748715	-0.349235441	-0.008682243	-0.074000581	-0.021214418	0.020057652	0.012926174	-0.061902439	-0.072482754	-0.013043037	0.688851744	-0.008682243	-0.017417053	-0.215914857	0.169925001	-0.051399153	-0.035046947	0.145349908	-0.199255376	0.075874867	-0.293358943	0.070389328	0.112514291	0.061124099	0.255802837	-0.015957574	-0.029146346	0.031395196	0.126972856	0.155749233	-0.02180437	-0.125006361	-0.17299399	-0.288064643	-0.267079618	0.052415894	0.008630305	0.012039999	-0.030619235	-0.011587974	-0.002888279	-0.007231569	0.056583528	-0.024736678	0.046840254	-0.345564459	-0.010134377	-0.245607324	-0.204233052	-0.15521265	-0.30222618	0.021479727	-0.118726939	0.01720929	-0.232768963	0.064882852	-0.232768963	0.011495639	-0.054392297	0.154453593	-0.066427362	0.055195654	-0.131313235	0.094911647	-0.040971781	0.13093087	0.056583528	0.124328135	-0.171973843	0.162210036	-0.040971781	-0.042456799	0.053806444	0.022900402	-0.029049752	-0.160328754	0.085424656	-0.058893689	-0.307572802	-0.022271511	0.078609835	0.039840265	-0.023269779	0.029982866	0.014355293	0.272620455	-0.029146346	-0.15947573	-0.038006323	-0.160040413	-0.015957574	-0.008070757	-0.038006323	-0.122829927	0.031395196	-0.248107862	-0.229382353	-0.00433459
0	-0.013043037	0.027154052	0.126972856	-0.169744676	-0.093879047	-0.066427362	-0.023549504	-0.030619235	-0.020340448	-0.052894948	-0.027674958	0.018634174	-0.100051014	-0.01449957	0.001441974	-0.011587974	0.084064265	-0.023269779	0.029982866	-0.098504611	-0.01887801	0.045442971	-0.142417045	-0.058893689	-0.049085313	-0.09042657	0.085424656	-0.052894948	-0.040971781	0.007195501	-0.008682243	0.201633861	0.002882509	-0.077041036	-0.087733372	-0.057391664	-0.024736678	-0.01449957	-0.152003093	-0.031772988	-0.043943348	-0.10159814	0.010063683	-0.002888279	0.059355278	0.011495639	0	-0.13606155	-0.087733372	-0.143831315	-0.089267338	0.005759269	-0.029146346	-0.072482754	-0.01449957	-0.10159814	0.014355293	0.029982866	-0.06340917	0.002882509	0.011495639	0.195347598	0.025737561	0.049630768	-0.055891201	0.034215715	-0.077041036	0.037030731	-0.01449957	-0.052894948	0.0050198660000000004	-0.058893689	-0.001443417	0.025737561	0.066261442	0.041242982	0.010544286	-0.068809934	0.032806145	-0.048412205	0.001441974	0.019876338	0.075874867	-0.036525876	-0.03209363	-0.061902439	-0.042456799	0.286881148	-0.086201035	-0.016403231	-0.046921047	-0.117161344	-0.033569533	-0.103433642	-0.171368418	0.01652661	0.069014678	-0.189351252	-0.086201035	-0.001443417
0	0.067638717	0.074505436	0.353887836	-0.086201035	0.09895848	-0.095419565	0.180147861	-0.057391664	0.069014678	-0.087733372	0.015782997	0.207892852	0.042644337	0.044044333	0.067638717	0.084064265	0.201633861	-0.001443417	-0.038006323	0.141432791	0.002882509	0.046840254	-0.118726939	0.206643224	0.173767068	0.063502942	0.052415894	0.075874867	0.093560176	0.041242982	0.008630305	0.140124224	-0.01887801	0.115033243	-0.00433459	-0.048412205	0.001441974	-0.029146346	0.042644337	-0.077041036	-0.098505545	-0.078563669	0.025737561	0.001441974	0.005759269	0.066261442	0.032806145	0.063502942	0.063502942	-0.040971781	0.094911647	-0.001443417	-0.095419565	0.041242982	0.069014678	0.069014678	-0.007231569	0.067638717	0.037030731	0.150559677	0.012926174	0.195347598	-0.075520008	0.027154052	0.094911647	0.134878054	-0.045431429	-0.001443417	-0.013043037	0.133563526	-0.010134377	-0.048412205	0.084064265	-0.083141235	0.045442971	0.074505436	0.078609835	0.180147861	-0.038006323	0.020057652	0.094911647	0.111031312	0.111031312	0.133563526	-0.054392297	0.03562391	0.101650076	0.340277405	0.163498732	0.069014678	0.018634174	0.073134705	-0.121863233	0.042644337	0.194087052	0.022900402	0.031395196	0.134878054	0.10433666	0.173767068
0	0.128293401	-0.030619235	0.372952098	-0.083141235	0.13093087	-0.126580497	0.222804561	-0.078563669	0.078609835	-0.075520008	0.071762669	0.194087052	-0.295128036	-0.049904906	0.141432791	0.085424656	0.15704371	-0.02620507	0.015782997	0.192825404	-0.150400989	0.049630768	-0.140825544	0.192825404	0.166072676	0.09085343	0.067638717	0.133563526	0.129612738	0.12035194	0.002882509	0.207892852	-0.015957574	0.207892852	0.014355293	-0.087733372	-0.010134377	-0.011587974	-0.017417053	0.021479727	-0.093879047	0.004321606	0.037030731	-0.038006323	0.007195501	0.042644337	0.053806444	0.018634174	0.164786278	-0.011587974	0.007195501	-0.033569533	-0.100051014	0.079975377	-0.046921047	-0.054392297	-0.02620507	0.100304906	0.049630768	0.209141398	-0.035046947	0.309176187	-0.070966521	0.057970069	0.088141597	0.041242982	-0.027674958	-0.00433459	0.045442971	0.089498151	0.081339627	-0.049904906	0.117695043	-0.087733372	0.066261442	0.070389328	0.12035194	0.230203013	-0.015957574	0.041242982	0.093560176	0.267835392	0	0.079975377	-0.080087911	0.049630768	0.173767068	0.402722177	-0.043943348	0.261831659	0.011495639	0.150559677	-0.080087911	0.025737561	0.029982866	0.10701825	0.01720929	0.244887059	0.151858817	0.242450074
0	0.101650076	-0.058893689	0.404903122	-0.077041036	0.162210036	-0.160040413	0.191562651	-0.117161344	0.126972856	-0.10780329	0.078609835	0.200378798	-0.100051014	-0.048412205	0.073134705	0.105678078	0.160920188	-0.001443417	0	0.183962835	-0.067938829	0.027154052	-0.13289427	0.169925001	0.293958979	0.029982866	0.049630768	0.125651102	0.168642036	0.094911647	-0.027674958	0.196607044	-0.093879047	0.145351386	-0.038006323	-0.084670324	0.001441974	-0.038006323	-0.023269779	0.022900402	-0.190997225	-0.033569533	0.015782997	-0.035046947	-0.002888279	0.134878054	0.038436182	0.067638717	0.116364757	0.092207438	0.020057652	-0.055891201	-0.093879047	0.097610797	0	-0.074000581	-0.023269779	0.108357178	0.108357178	0.194087052	-0.027674958	0.252173413	-0.03948829	0.007195501	0.123003954	0.189033824	-0.109358756	0.002882509	0.029982866	0.111031312	-0.078563669	-0.072482754	0.123003954	-0.134477041	0.027154052	0.069014678	0.081339627	0.252173413	-0.02180437	0.002882509	0.096261853	0.206643224	0.048236186	0.146655222	-0.093879047	0.012926174	0.167357928	0.392866916	-0.029146346	0.222804561	0.049630768	0.159629186	-0.077041036	0.053806444	-0.024736678	0.149259365	0.092207438	0.214124805	0.158337027	0.27857955
0	0.018634174	-0.029146346	0.49057013	0.01720929	0.147957881	-0.125006361	0.146655222	-0.12973393	0.024319679	-0.112474729	0.031395196	0.176322773	-0.109358756	-0.055891201	0.109694865	0.140124224	0.079975377	0.004321606	-0.036525876	0.124328135	0.007195501	-0.027674958	-0.160040413	0.166072676	0.216610069	0.102993993	0.138814469	0.034215715	0.146655222	0.031395196	0.014355293	0.3950628	-0.077041036	0.084064265	-0.152003093	-0.03209363	0	-0.095419565	0.011495639	0.078609835	-0.128156351	-0.058893689	0.014355293	-0.069451881	-0.093879047	0.24610401	0.018634174	0.052415894	0.051024003	0.093560176	-0.13606155	-0.038006323	-0.139235797	0.057970069	0.021479727	-0.06039728	-0.051399153	0.067638717	0.093560176	0.177598929	0.012926174	0.60880924300000006	-0.03209363	0.029982866	0.145351386	0.291603558	-0.115597447	0.027154052	0.088141597	0.151858817	-0.015957574	0.002882509	0.146655222	-0.18606493	0.111031312	0.025737561	0.088141597	0.162210036	0.062121712	0.042644337	0.067638717	0.096261853	0.075874867	0.236339539	-0.083141235	0.028569152	0.159629186	0.564622052	-0.181149439	0.109694865	0.125651102	0.086783766	-0.13289427	0.011495639	-0.140825544	0.129612738	0.240008965	0.207892852	0.078609835	0.172487516
0	0.041242982	-0.010134377	0.371837617	-0.002888279	0.10701825	-0.13606155	0.089498151	-0.055891201	0.062121712	-0.110915901	0.041242982	0.158337027	-0.121863233	-0.083141235	0.073134705	0.085424656	0.155749233	-0.029146346	0.034215715	0.164786278	-0.013043037	-0.554273297	-0.179514657	0.133563526	0.215367972	0.041242982	0.108357178	0.075874867	0.111031312	0.093560176	-0.00433459	0.435095152	-0.083141235	0.09085343	-0.081613766	-0.036525876	-0.008682243	-0.033569533	-0.046921047	-0.395928676	-0.078563669	-0.066427362	0.086783766	-0.036525876	-0.046921047	-0.027674958	0.022900402	0.055195654	0.057970069	0.039840265	-0.058893689	-0.029146346	-0.098505545	0.037030731	-0.013043037	-0.090802937	0.273814245	0.045442971	0.094911647	0.158337027	0.007195501	0.535057595	-0.083141235	0.049630768	0.069014678	0.021479727	-0.06340917	0.012926174	0.020057652	0.097610797	0.010063683	-0.061902439	0.075874867	-0.142417045	0.085424656	0.008630305	0.136191386	0.154453593	0.089498151	0.015782997	0.084064265	0.178873958	0.137503524	0.051024003	-0.100051014	0	0.088141597	0.572404647	-0.086201035	0.202887833	0.038436182	0.075874867	-0.109358756	0.014355293	-0.15682011	0.053806444	-0.081613766	0.209141398	0.101650076	-0.222632891
0	-0.358453971	-0.286304185	0.63505783	-0.373327247	-0.010134377	-0.504304837	0.317304068	-0.100051014	0.09085343	-0.471928835	0.175045486	-0.046921047	-0.492078535	-0.125006361	-0.005782353	-0.005782353	-0.145605322	-0.309359421	-0.334607229	0.191562651	-0.3382504	0.180147861	-0.459972731	-0.217591435	0.22897257	-0.378944497	-0.17625064	-0.226003675	0.051024003	-0.260151897	-0.340075442	0.301002256	-0.50021788	-0.115597447	-0.354759487	-0.049904906	-0.070966521	-0.452056689	-0.343732465	0.183962835	-0.471928835	0.105678078	0.141432791	0.23388806	-0.312939312	0.15704371	-0.256700472	-0.318325858	-0.239566125	0.124328135	-0.279283757	-0.2968993	-0.093879047	0.178873958	-0.300448367	-0.152003093	-0.052894948	-0.345564459	-0.284545873	0.227741076	-0.486004021	0.513995979	-0.161653263	-0.232768963	-0.00433459	-0.200912694	-0.44614803200000003	-0.384583703	-0.013043037	0.260627908	0.007195501	-0.418889825	0.439357178	-0.562772261	-0.234465254	-0.20756107	-0.364013496	0.172487516	0.12035194	-0.239566125	0.01720929	-0.256700472	-0.320125852	0.293958979	-0.388355457	-0.024736678	-0.202571918	0.54399072	-0.078563669	0.160920188	0.001441974	-0.288064643	-0.164884385	0.295135249	-0.075520008	-0.274040765	0.318461465	0.145351386	-0.209227962	0.736388401
0	0.042644337	0.163498732	0.584000383	0.004321606	0.119024103	-0.118726939	0.111031312	-0.061902439	0.064882852	-0.13606155	0.044044333	0.158337027	-0.125006361	0.081339627	0.140124224	0.112366523	0.149259365	-0.015957574	-0.020340448	0.182692298	0.029982866	0.290424404	-0.169744676	0.133563526	-0.139235797	0.075874867	0.12035194	0.097610797	0.183962835	0.007195501	0.025737561	0.387362541	-0.057391664	0.102993993	-0.086201035	-0.121863233	-0.024736678	-0.055891201	-0.02180437	0.35952117	-0.046921047	-0.024736678	0.03562391	0.094911647	-0.06340917	0.493647334	0.046840254	0.067638717	0.067638717	0.069014678	-0.110915901	-0.029146346	-0.118726939	0.007195501	0.041242982	0.140124224	0.046840254	0.022900402	0.086783766	0.388465097	-0.055891201	0.569491092	-0.077041036	0.049630768	-0.140825544	0.59645814	-0.089267338	0.015782997	0.051024003	0.220329955	0.015782997	-0.075520008	0.146655222	-0.17299399	0.111031312	0.032806145	0.086783766	-0.075520008	0.039840265	-0.001443417	0.084064265	0.105678078	0.275007047	0.435095152	-0.125006361	0.021479727	0.14404637	0.618238656	0.109694865	0.207892852	0.185232254	0.10701825	-0.15682011	0.088141597	0.15704371	0.085424656	0.474046599	-0.106249498	0.134878054	0.180147861
0	0.101650076	-0.02180437	0.272620455	-0.083141235	0.185232254	-0.020340448	0.134878054	-0.270555993	0.177598929	-0.13289427	0.052415894	0.137503524	-0.110915901	-0.06340917	0.12035194	-0.040971781	0.244887059	-0.017417053	-0.02620507	0.169925001	-0.007231569	-0.106249498	-0.10780329	0.155749233	0.14404637	0.141432791	0.015782997	-0.03948829	0.115033243	0.481298942	-0.081613766	0.253384236	0.075874867	0.141432791	-0.118726939	-0.150400989	-0.083141235	-0.123433941	0.049630768	-0.015957574	-0.058893689	-0.040971781	-0.013043037	-0.035046947	-0.052894948	-0.02620507	0.070389328	0.151858817	0.155749233	0.105678078	-0.00433459	-0.103146927	-0.195946441	0.010063683	0.004321606	-0.048412205	-0.020340448	0.101650076	-0.007231569	0.22527493	-0.02180437	0.295135249	-0.15521265	-0.046921047	-0.080087911	0.012926174	-0.058893689	-0.077041036	0.057970069	0.048236186	-0.01887801	-0.121863233	0.168642036	-0.061902439	0.124328135	0.014355293	0.028569152	0.150559677	0.18142064	0.063502942	-0.023269779	0.113700499	0.059355278	0.029982866	-0.16326792	-0.005782353	0.101650076	0.378511623	-0.115597447	0.133563526	0.020057652	0.151858817	-0.055891201	0.072074607	-0.089267338	0.092207438	-0.061902439	0.063502942	0.146655222	0.162210036
0	-0.043943348	0.031395196	0.404903122	-0.13289427	-0.192645078	-0.117161344	0.088141597	-0.152003093	0.015782997	-0.002888279	-0.048412205	0.089498151	-0.030619235	0.039840265	0.048236186	-0.081613766	0.151858817	-0.232768963	0.045442971	0.03562391	-0.017417053	-0.049904906	-0.125006361	0.128293401	-0.092340172	-0.321928095	-0.106249498	-0.007231569	0.248534836	-0.023269779	-0.169744676	0.242450074	-0.013043037	0.01720929	0	-0.253257284	-0.236163541	0.005759269	-0.013043037	0.106038201	-0.02180437	-0.052894948	-0.064917477	0.014355293	-0.110915901	0.039840265	-0.148800661	0.044044333	-0.074000581	0.205392513	-0.195946441	-0.008682243	-0.194294815	-0.03948829	0.067638717	0.027154052	0.020057652	0.060739158	-0.181149439	0.077242999	-0.046921047	0.458382004	-0.123433941	-0.01449957	-0.166502663	0.062121712	-0.083141235	0.037030731	-0.03209363	0.166072676	0.026756311	-0.307572802	0.022900402	-0.081613766	0.073134705	0	0.029982866	-0.15521265	0.014355293	-0.03948829	-0.204233052	0.123003954	0.18142064	-0.074000581	-0.008682243	-0.001443417	0.062121712	0.513995979	0.142740172	0.270229907	-0.01449957	0.081339627	-0.084670324	0.127734387	0.039840265	0.074505436	-0.008682243	-0.03209363	0.206643224	0.155749233
0	0.102993993	0.060739158	0.196607044	-0.15682011	-0.17625064	0.032806145	0.081339627	0.015782997	-0.051399153	0.008630305	-0.072482754	0.319617934	-0.177881725	-0.008682243	0.031395196	0.105678078	0.230203013	-0.067938829	0.073134705	0.048236186	-0.087733372	0.020057652	-0.081613766	0.381837084	0.318461465	-0.010134377	-0.077041036	0.001441974	0.197865391	0.007195501	-0.147202107	0.182692298	0.089498151	0.022900402	0.020057652	-0.017417053	-0.015957574	0.039840265	-0.064917477	0.132909472	-0.007231569	-0.048412205	0.018634174	0.176322773	0.086783766	-0.067938829	0.001441974	0.012926174	0.022900402	0.126972856	-0.121863233	0.067638717	-0.067938829	-0.030619235	-0.077041036	-0.055891201	-0.020340448	0.052415894	-0.00433459	0.244887059	-0.061902439	0.270229907	-0.17625064	0.121678557	-0.13606155	0.062121712	-0.069451881	0.097610797	-0.027674958	0.10433666	0.060077085	-0.261880711	0.231432408	-0.120294234	0.077242999	-0.005782353	0.163498732	-0.134477041	0.182692298	-0.007231569	0.007195501	0.162210036	0.056583528	-0.023269779	-0.017417053	0.025737561	0.027154052	0.317304068	-0.080087911	0.168642036	-0.069451881	0.067638717	0.154453593	0.05095585	-0.087733372	-0.007231569	-0.051399153	-0.080087911	0.158337027	0.422233001
0	-0.064917477	-0.02620507	0.261831659	-0.200912694	-0.092340172	-0.15682011	0.117695043	-0.067938829	-0.020340448	0.012926174	-0.09696173	0.123003954	-0.205896101	-0.051399153	0.063502942	0.089498151	0.18142064	-0.069451881	0.022900402	0.070389328	-0.075520008	0.124328135	-0.131313235	-0.020340448	0.025737561	0.053806444	0.053806444	-0.049904906	0.186500558	-0.03209363	-0.061902439	0.134878054	-0.051399153	0.041242982	-0.03209363	-0.057391664	-0.077041036	-0.048412205	0.002882509	0.185063648	0.049630768	-0.148800661	-0.024736678	0.077242999	-0.118726939	0.408168371	0.053806444	-0.024736678	0.101650076	0.12035194	-0.161653263	0.012926174	-0.035046947	-0.100051014	-0.046921047	0	-0.093879047	0.089498151	-0.103146927	0.142740172	-0.013043037	0.380729449	-0.024736678	0.031395196	-0.115597447	0.508935662	-0.040971781	0.011495639	0.031395196	0.060739158	-0.087733372	-0.131313235	0.10701825	-0.01887801	0.063502942	-0.040971781	-0.010134377	-0.043943348	0.010063683	0.022900402	-0.072482754	0.092207438	-0.092340172	0.231432408	-0.03948829	-0.005782353	-0.02180437	0.3950628	-0.020340448	0.163498732	-0.117161344	0.062121712	-0.15521265	0.130043469	0.032806145	0.027154052	0.333423734	-0.058893689	0.093560176	0.133563526
0	-0.092340172	-0.005782353	0.296310561	-0.226003675	-0.242976753	-0.254977851	0.069014678	-0.058893689	-0.074000581	-0.086201035	-0.03948829	0.217851097	-0.069451881	-0.03209363	-0.008682243	0.022900402	0.23511432	-0.103146927	0.014355293	0.031395196	-0.008682243	-0.142417045	-0.168122759	-0.036525876	0.124328135	-0.066427362	0.052415894	-0.020340448	0.117695043	-0.118726939	-0.013043037	0.206643224	-0.077041036	-0.023269779	-0.03209363	0.001441974	-0.03948829	0.037030731	-0.174621396	-0.097386556	-0.027674958	-0.058893689	-0.040971781	0.055195654	0.10433666	0.007195501	0.088141597	-0.109358756	-0.084670324	-0.094767816	-0.1376478	0.051024003	-0.017417053	-0.029146346	0.060739158	-0.045431429	-0.033569533	0.085424656	0.037030731	0.168642036	-0.121863233	0.347098671	-0.040971781	0.051024003	-0.200912694	0.112366523	-0.087733372	0.056583528	0.012926174	0.116364757	0.048091954	-0.210896782	0.112366523	-0.02620507	0.038436182	-0.00433459	0.049630768	0.044044333	-0.001443417	-0.035046947	0.046840254	0.034215715	0.002882509	-0.02180437	0.021479727	-0.12973393	-0.03948829	0.403813062	-0.100051014	0.191562651	-0.131313235	-0.075520008	-0.145605322	0.052819046	-0.008682243	0.012926174	-0.00433459	0.0136735	0.060739158	0.209141398
